Symbol,Name,Sector,Market Cap Type,Full Time Employees,City,State,AVG CLOSING PRE 08,STD PRE 08,AVG VOLUME PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,AVG VOLUME DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,AVG VOLUME POST 08,AVG CLOSING PRE COVID,STD PRE COVID,AVG VOLUME PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,AVG VOLUME DURING COVID
ATRC,"AtriCure, Inc.",Healthcare,Small Cap Stock,730,Mason,OH,10.40103586,0.889571876,28929.482071713148,-5.977364196,9.779328063,3.573817146,21967.193675889328,-48.82710707,5.004365078999999,0.879630487,31013.88888888889,29.12896825,2.210791291,222779.3650793651,33.9015718,39.00414634,6.468437129,511640.243902439
MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Small Cap Stock,2300,Reno,NV,27.00370518,1.861471949,101174.50199203187,-49.99602902,13.502924900000002,4.063036258,155428.8537549407,-32.61395314,9.099087302000001,1.664994036,62409.920634920636,43.93742063,1.7457774019999999,43056.34920634921,-19.99569215,35.15182927,12.17038899,214270.73170731709
UCTT,"Ultra Clean Holdings, Inc.",Technology,Small Cap Stock,3940,Hayward,CA,14.65956175,1.6066208659999999,481835.85657370515,-49.02462349,7.472766797999999,3.110052482,186099.604743083,-9.646521241,6.751904762000001,2.210660774,136849.60317460317,14.44265873,4.084692208,474022.22222222225,29.08490764,18.64329268,3.6981096460000003,596234.1463414634
LINC,Lincoln Educational Services Corporation,Consumer Defensive,Micro Cap Stock,1532,West Orange,NJ,10.79683108,0.7760724259999999,33551.79282868526,-5.924325125,10.157191699999998,0.857119981,26753.359683794468,74.96529398,17.77156032,1.724682166,229709.12698412698,2.489880952,0.5027608889999999,20467.460317460318,0.489670735,2.502073171,0.418491523,25185.365853658535
NGS,"Natural Gas Services Group, Inc.",Energy,Micro Cap Stock,270,Midland,TX,15.82681275,1.9365371669999998,117255.37848605578,29.69135499,20.52600791,6.764855865,170620.5533596838,-20.17850357,16.38416667,1.973330072,102713.09523809524,14.888412699999998,2.62400652,57306.34920634921,-54.25481651,6.810731707,2.30945709,91359.75609756098
GSAT,"Globalstar, Inc.",Communication Services,Small Cap Stock,336,Covington,LA,10.47956175,2.038533249,292036.65338645416,-65.86617663,3.577075099,2.807948777,437393.67588932806,-68.8026572,1.115952381,0.348841403,539921.8253968254,0.477380952,0.09966620400000001,1763638.0952380951,-27.24530138,0.347317073,0.070062561,1284110.975609756
BFIN,BankFinancial Corporation,Financial Services,Micro Cap Stock,226,Burr Ridge,IL,12.61932271,0.713932728,74655.37848605578,-11.97607058,11.10802372,1.406028421,79990.90909090909,-28.98598193,7.888253968,0.370552682,49701.19047619047,13.31992063,1.144851281,40363.49206349206,-31.40477696,9.136829268,1.807974706,35242.68292682927
EML,Eastern Company (The),Industrials,Micro Cap Stock,1399,Naugatuck,CT,17.38183267,3.290724393,27713.147410358564,-35.184245399999995,11.26616601,2.162950826,7089.723320158103,3.889161482,11.7043254,1.37363824,12368.650793650793,26.22083333,1.9152384569999998,7659.523809523809,-18.20551678,21.44719512,4.008643524,11396.341463414634
DSPG,"DSP Group, Inc.",Technology,Small Cap Stock,337,San Jose,CA,18.912350600000003,2.442896734,275049.40239043825,-53.86664846,8.724901186,2.43520323,248437.15415019763,-15.69877691,7.355198412999999,1.132728768,102046.03174603175,14.15380952,0.915439378,129113.49206349206,5.364204283,14.91304878,1.943671395,277659.756097561
CWST,"Casella Waste Systems, Inc.",Industrials,Medium Cap Stock,2500,Rutland,VT,11.65581673,1.7892039659999999,170837.8486055777,-12.58024728,10.18948617,3.1433261580000003,201295.65217391305,-62.59410738,3.8114682539999998,0.972856632,119004.76190476191,39.48059524,5.114167187,278368.65079365077,19.31023319,47.10439024,4.749924261,379001.2195121951
AWRE,"Aware, Inc.",Technology,Micro Cap Stock,71,Bedford,MA,2.363731474,0.278929794,31298.804780876493,-40.72576307,1.401083794,0.32615467,34722.134387351776,-19.91355699,1.122078175,0.079230328,9314.285714285714,3.2786904760000004,0.330919688,11896.825396825398,-11.25993087,2.909512195,0.367510485,24586.585365853658
BBSI,"Barrett Business Services, Inc.",Industrials,Small Cap Stock,127085,Vancouver,WA,17.9847012,1.986094311,52599.203187251,-40.00983799,10.78905138,2.090869391,59552.56916996047,-7.2089891360000005,10.01126984,1.318755591,33447.22222222222,79.16206349,9.177757741,40590.87301587302,-34.79954651,51.61402439,16.78640564,63771.95121951219
ARTNA,Artesian Resources Corporation,Utilities,Small Cap Stock,239,Newark,DE,12.14609562,0.251505656,6365.338645418326,-6.925961922000001,11.30486166,0.9414496590000001,5971.541501976285,8.201446221,12.23202381,0.597179519,17310.714285714286,35.64051587,1.3023032509999999,12166.269841269841,-0.973210763,35.29365854,1.441628462,26797.560975609755
ABR,Arbor Realty Trust,Real Estate,Small Cap Stock,532,Uniondale,NY,10.0698008,1.902623336,225010.75697211156,-50.5279277,4.98173913,2.1194386,326443.0830039526,-72.42787323,1.373571429,0.5098518870000001,210390.07936507938,12.17,1.198522995,1250930.9523809524,-27.85939034,8.779512195,3.582994782,2706426.8292682925
PWOD,"Penns Woods Bancorp, Inc.",Financial Services,Micro Cap Stock,334,Williamsport,PA,21.35956175,1.060212907,1848.605577689243,-8.088112895,19.63197628,1.6577688819999998,1624.901185770751,13.70561174,22.32265873,0.951824247,8086.111111111111,29.8072619,4.072890753,6586.9047619047615,-18.29295081,24.35463415,4.330626846,12817.073170731708
NRIM,Northrim BanCorp Inc,Financial Services,Micro Cap Stock,431,Anchorage,AK,17.34318725,1.458539064,8439.8406374502,-31.14540681,11.94158103,2.06072761,9673.517786561264,-1.1045311979999999,11.80968254,0.7612491690000001,18369.04761904762,35.01746032,2.153933097,14613.095238095239,-22.35127988,27.19060976,6.703010075,30020.731707317074
ORBC,ORBCOMM Inc.,Communication Services,Micro Cap Stock,786,Rochelle Park,NJ,11.29848606,3.1533381830000002,310757.76892430277,-57.226071700000006,4.832806324,1.502855625,183822.13438735178,-52.14010173,2.31297619,0.302216697,109501.19047619047,6.317539683,1.620829155,765821.4285714285,-56.94719487,2.7198780489999996,0.74804848,883702.4390243902
CCRN,"Cross Country Healthcare, Inc.",Industrials,Micro Cap Stock,1600,Boca Raton,FL,18.25011952,2.334225779,250345.01992031874,-29.77554248,12.81604743,2.499433466,236068.7747035573,-28.50233543,9.163174603,0.9510603440000001,101332.14285714286,9.363888889,1.568302034,196515.47619047618,-19.07286685,7.577926829,1.65588195,333110.9756097561
CRY,"CryoLife, Inc.",Healthcare,Small Cap Stock,1200,Kennesaw,GA,8.95187251,2.135499586,245899.203187251,16.65366922,10.44268775,2.187528478,283740.31620553357,-41.3107975,6.128730159,0.875292993,256836.90476190476,27.75388889,2.310547777,196094.04761904763,-19.15701162,22.43707317,4.136613838,293367.0731707317
BHB,"Bar Harbor Bankshares, Inc.",Financial Services,Small Cap Stock,460,Bar Harbor,ME,6.2983665339999995,0.196049282,3165.737051792829,-0.114009927,6.291185771,0.350435354,5814.624505928854,16.714692000000003,7.342738095,0.587581344,21651.190476190477,23.9222619,1.276834374,25407.539682539682,-22.62233447,18.5104878,2.6066775140000003,50113.41463414634
BREW,"Craft Brew Alliance, Inc.",Consumer Defensive,Micro Cap Stock,500,Portland,OR,6.597011952000001,0.649195376,21015.537848605578,-40.4808989,3.9264822130000003,1.220198997,13130.434782608696,-27.38663672,2.8511507939999996,0.683668235,24636.11111111111,13.7525,3.017785345,174144.84126984127,10.77276415,15.23402439,0.8887692420000001,284653.65853658534
FARM,Farmer Brothers Company,Consumer Defensive,Micro Cap Stock,1521,Northlake,TX,20.50207171,1.525867259,17125.498007968126,7.032661628,21.94391304,1.774663869,19458.893280632412,-15.3120541,18.58384921,1.4716296709999999,16954.761904761905,17.88230159,4.072453407,103416.66666666667,-47.56295115,9.37695122,2.551181614,87012.19512195123
EBTC,Enterprise Bancorp Inc,Financial Services,Micro Cap Stock,538,Lowell,MA,10.95195219,0.6202668570000001,1652.589641434263,-18.33462735,8.943952569,0.671854952,2226.086956521739,2.631642172,9.179325397000001,0.9085617229999999,9790.079365079366,29.61742063,1.5957713340000002,8826.190476190477,-14.16184045,25.42304878,3.205634195,16581.70731707317
PGC,Peapack-Gladstone Financial Corporation,Financial Services,Small Cap Stock,446,Bedminster,NJ,21.90752988,1.434075407,3476.8924302788846,3.0208708439999996,22.56932806,2.327352186,11190.90909090909,-43.20304778,12.81869048,1.963641495,17880.555555555555,27.95666667,1.327022849,64056.74603174603,-25.35180753,20.86914634,6.193649516,89915.85365853658
FLXS,"Flexsteel Industries, Inc.",Consumer Cyclical,Micro Cap Stock,1295,Dubuque,IA,9.746374502,0.599082635,4546.613545816733,-18.39308644,7.953715415,1.386001311,2995.6521739130435,1.11576663,8.042460317,2.063661383,8115.873015873016,18.62730159,3.353780982,27772.222222222223,-39.96747746,11.18243902,2.49347819,49095.12195121951
CSV,"Carriage Services, Inc.",Consumer Cyclical,Small Cap Stock,1137,Houston,TX,7.139800797,1.329232997,73624.70119521912,-27.569086699999996,5.171422925,2.163269028,56447.03557312253,-26.53613833,3.799126984,0.43451033899999997,25932.93650793651,20.57519841,2.672560056,101634.12698412698,-13.97113456,17.70060976,3.5160985489999996,198578.0487804878
LWAY,"Lifeway Foods, Inc.",Consumer Defensive,Micro Cap Stock,307,Morton Grove,IL,11.38558207,2.953790943,70029.48207171315,-4.321468688,10.89355771,1.695538465,35146.640316205536,6.267653648,11.57632817,0.948105113,21989.68253968254,2.4586111109999997,0.460739116,35666.269841269845,-8.559319465,2.2481707319999997,0.318100567,47619.51219512195
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Small Cap Stock,1200,Racine,WI,18.11513944,1.5800512269999998,6517.131474103586,-25.8868984,13.425691699999998,4.0633165380000005,4312.252964426877,-29.85582061,9.41734127,1.9814354719999998,6951.984126984127,67.05678571,7.679294532999999,45453.1746031746,-4.196596597,64.24268293,6.537452981,43434.14634146341
PATK,"Patrick Industries, Inc.",Industrials,Small Cap Stock,7500,Elkhart,IN,5.619163347000001,0.8145544159999999,11218.725099601594,-53.97806984,2.586047431,1.183478944,15928.853754940712,-55.93262672,1.139603175,0.239910012,33571.8253968254,44.12051587,5.073765912,215679.3650793651,-5.769737216,41.57487805,12.62166942,279342.68292682926
HOFT,Hooker Furniture Corporation,Consumer Cyclical,Micro Cap Stock,1251,Martinsville,VA,14.12693227,1.90145117,89583.66533864541,-12.35254055,12.38189723,3.566922715,113137.54940711462,-15.077634699999997,10.515,1.230465691,38653.57142857143,24.25539683,3.8655194839999996,83831.74603174604,-32.38567866,16.40012195,3.27897059,83782.9268292683
CCBG,Capital City Bank Group,Financial Services,Small Cap Stock,796,Tallahassee,FL,24.60780876,1.628730911,34817.13147410358,-14.39026513,21.06667984,1.90382886,40257.707509881424,-42.88298479,12.03265873,1.4045979119999998,33639.28571428572,24.8368254,2.430821234,27536.11111111111,-12.40878131,21.75487805,4.411273505,50086.58536585366
KVHI,"KVH Industries, Inc.",Technology,Micro Cap Stock,581,Middletown,RI,9.453227092,0.603344963,70255.77689243028,-18.9569266,7.661185771,1.589414193,35256.91699604743,51.39705355,11.59880952,2.573553857,73280.55555555556,10.34349206,0.699721991,31789.68253968254,-9.626218876,9.347804878,1.016434126,56529.26829268293
MBWM,Mercantile Bank Corporation,Financial Services,Small Cap Stock,626,Grand Rapids,MI,17.78055777,3.77462598,61168.52589641434,-63.84112863,6.4292490120000005,1.80721016,45155.33596837945,-53.88263863,2.965,0.670153993,15362.698412698413,32.03646825,1.77011508,35305.15873015873,-23.93462868,24.36865854,4.614508725,56918.29268292683
AXTI,AXT Inc,Technology,Micro Cap Stock,988,Fremont,CA,4.740517928,0.631212904,169000.3984063745,-22.27463252,3.68458498,1.5805595769999998,149325.69169960474,-21.43479923,2.894801587,0.95362151,240836.50793650793,3.9967063489999997,0.6660078070000001,266205.15873015876,-1.458493819,3.938414634,1.048064023,343618.2926829268
BANC,"First PacTrust Bancorp, Inc.",Financial Services,Small Cap Stock,600,Santa Ana,CA,15.92418327,1.239185067,2433.864541832669,-43.36106043,9.019288538,1.811193012,4012.6482213438735,-45.47840113,4.917460317,0.992348766,4912.6984126984125,14.42480159,0.899269491,373306.34920634923,-20.46726636,11.47243902,3.36112252,411413.4146341463
KTCC,Key Tronic Corporation,Technology,Micro Cap Stock,4067,Spokane Valley,WA,4.541673307,0.40472853700000005,23635.059760956174,-37.96230559,2.817549407,0.9484579809999999,22386.561264822136,35.8731684,3.828293651,1.5756584230000001,52478.1746031746,5.718849206,0.55624655,14278.57142857143,-25.84215011,4.24097561,0.9509963709999999,29487.80487804878
HBNC,Horizon Bancorp (IN),Financial Services,Small Cap Stock,839,Michigan City,IN,3.709641434,0.089269653,8235.458167330677,-20.84614746,2.9363241110000002,0.446515084,8879.841897233202,-6.445494825,2.7470634919999997,0.421370497,16311.111111111111,16.47833333,1.075635085,84467.46031746031,-28.36713398,11.80390244,3.070655118,166135.36585365853
ASFI,"Asta Funding, Inc.",Financial Services,Micro Cap Stock,56,Englewood Cliffs,NJ,15.76964143,1.77173482,184302.390438247,-73.13520265,4.236482213,2.450354825,183954.15019762845,-22.33279931,3.290357143,0.419329135,39923.01587301587,6.675873016000001,2.0003556540000003,5051.984126984127,53.42105965,10.24219512,1.34444814,14237.80487804878
VSEC,VSE Corporation,Industrials,Small Cap Stock,2776,Alexandria,VA,15.59151394,6.46084181,88622.31075697212,-5.866245427999999,14.67687747,2.02230502,88860.86956521739,25.746060600000003,18.45559524,2.974372484,64906.34920634921,31.83670635,4.283749133,23748.809523809523,-29.90105548,22.31719512,5.3387910210000005,38068.29268292683
VNDA,Vanda Pharmaceuticals Inc.,Healthcare,Small Cap Stock,284,Washington,DC,19.89207171,5.510761371,938019.920318725,-85.83820157,2.8170750989999997,1.844336285,755286.5612648221,287.96149489999993,10.92916667,2.078313487,713496.4285714285,16.87333333,4.283358607,734135.7142857143,-33.78280059,11.17304878,1.356997129,761454.8780487805
VALU,"Value Line, Inc.",Financial Services,Small Cap Stock,162,New York,NY,22.09175299,1.524262745,6315.537848605578,-15.89102841,18.58114625,1.78675436,4171.936758893281,-25.60089584,13.82420635,1.977064045,11986.904761904761,23.47242063,2.57841239,3920.6349206349205,27.56382283,29.94231707,2.541759038,6100.0
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Defensive,Small Cap Stock,1470,Elgin,IL,7.5584860560000005,1.306093143,28923.90438247012,-27.89875108,5.4497628460000005,1.020194476,17854.15019762846,64.80111328,8.981269841,1.8374078759999999,31831.74603174603,78.05448413,13.10849669,68238.88888888889,2.8224859510000004,80.25756098,5.238627085,94167.0731707317
PCTI,"PC-Tel, Inc.",Technology,Micro Cap Stock,331,Bloomingdale,IL,6.537410359,0.783419726,75484.06374501991,-8.967834071,5.951146245,1.4839527430000001,141166.40316205533,-21.0816299,4.6965476189999995,0.29702707899999997,50873.80952380953,5.889126984,1.5508365659999999,93786.90476190476,11.31510362,6.555487805,1.157638243,115806.09756097561
HIL,"Hill International, Inc.",Industrials,Micro Cap Stock,2337,Philadelphia,PA,7.811155378,1.103962255,119023.10756972112,62.9093034,12.72509881,3.993986413,269486.95652173914,-54.00229064,5.853253968,1.047169837,171552.77777777778,2.933928571,0.26329668100000003,102987.69841269842,-26.69863278,2.150609756,0.7661420870000001,179431.70731707316
PROV,"Provident Financial Holdings, Inc.",Financial Services,Micro Cap Stock,183,Riverside,CA,18.07984064,2.634360942,12585.657370517929,-56.49446595,7.865731225,3.1105885410000003,20212.648221343872,-46.76071925,4.18765873,1.59887226,57818.65079365079,19.60039683,1.5375021919999998,11403.57142857143,-20.621940600000002,15.55841463,3.705399953,14570.731707317073
DLA,"Delta Apparel, Inc.",Consumer Cyclical,Micro Cap Stock,8400,Greenville,SC,16.56175299,2.3188312819999997,11658.964143426294,-65.94276999,5.640474308,1.758607565,12542.292490118578,111.4479389,11.92666667,3.3633340510000003,9939.285714285714,23.55031746,2.643230378,23973.809523809523,-38.92578834,14.38317073,5.511896198,38596.34146341463
HIFS,Hingham Institution for Savings,Financial Services,Small Cap Stock,86,Hingham,MA,26.37239044,1.563833195,786.0557768924302,-8.494252651,24.13225296,1.1438205540000002,579.4466403162055,17.19841943,28.28261905,2.356440079,500.7936507936508,186.972381,8.218403014,4454.3650793650795,-13.03424046,162.60195119999997,21.45746147,5796.341463414634
GRIF,"Griffin Land & Nurseries, Inc.",Real Estate,Micro Cap Stock,31,New York,NY,30.85023904,1.6010868630000001,1597.6095617529882,-4.453242258,29.47640316,2.303527511,4656.916996047431,-11.31377939,26.14150794,1.5379227819999999,10065.079365079366,36.22746032,2.255397223,5390.079365079365,5.242225184,38.12658537,3.8195740889999996,5579.268292682927
BSET,"Bassett Furniture Industries, Incorporated",Consumer Cyclical,Micro Cap Stock,2555,Bassett,VA,7.7735458170000005,1.233910765,37294.82071713147,-21.11840108,6.131897232999999,1.896570934,50419.7628458498,-51.678644299999995,2.9630158730000002,0.6988439740000001,25587.698412698413,15.45694444,2.247933754,35873.01587301587,-52.47301601,7.346219512,2.187032287,97496.34146341463
ESSA,"ESSA Bancorp, Inc.",Financial Services,Micro Cap Stock,243,Stroudsburg,PA,8.741309524,0.293326083,78538.09523809524,11.88390653,9.780118577,0.66273153,63570.750988142296,2.508332889,10.02543651,0.460370767,37720.63492063492,15.42539683,0.747629082,12825.79365079365,-10.84231424,13.75292683,2.1660269640000003,22042.682926829268
WLFC,Willis Lease Finance Corporation,Industrials,Micro Cap Stock,218,Coconut Creek,FL,11.97717131,1.799094318,12239.8406374502,-4.3417360480000005,11.45715415,1.505895229,11886.561264822134,18.18359091,13.54047619,1.647521068,25441.26984126984,52.49472222,8.779000179,9520.238095238095,-39.20643203,31.91341463,17.71908807,15035.365853658537
FMNB,Farmers National Banc Corp.,Financial Services,Small Cap Stock,450,Canfield,OH,6.5085657370000005,0.425860464,5949.402390438247,-26.1775512,4.804782609,0.759774176,2366.798418972332,-24.02246152,3.650555556,0.331711259,2929.3650793650795,14.05535714,0.82449663,32114.68253968254,-9.34278658,12.74219512,1.9980336159999998,117085.36585365854
